college_name,branch,category,year,round,cutoff,college_type,city
Wandre Institute of Technology,Instrument Technology,TFWS,2024,1,56.78,Private,Unknown
Wandre Institute of Technology,Instrument Technology,TFWS,2024,2,52.27,Private,Unknown
Wandre Institute of Technology,Instrument Technology,TFWS,2024,3,55.42,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2023,1,55.87,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2023,2,53.03,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2023,3,48.8,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2024,1,58.65,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2024,2,53.8,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OPEN,2024,3,49.42,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2023,1,47.93,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2023,2,44.08,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2023,3,38.8,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2024,1,45.91,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2024,2,47.99,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,SC,2024,3,42.44,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2023,1,46.86,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2023,2,40.49,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2023,3,42.87,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2024,1,42.9,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2024,2,41.23,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,ST,2024,3,39.05,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2023,1,48.07,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2023,2,45.65,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2023,3,41.02,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2024,1,45.31,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2024,2,48.86,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,VJ,2024,3,44.73,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2023,1,48.48,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2023,2,45.62,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2023,3,39.87,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2024,1,48.3,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2024,2,45.3,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,NT,2024,3,42.15,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2023,1,47.19,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2023,2,46.78,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2023,3,45.49,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2024,1,50.36,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2024,2,49.29,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,OBC,2024,3,47.88,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2023,1,53.01,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2023,2,51.14,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2023,3,44.54,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2024,1,52.36,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2024,2,47.72,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,EWS,2024,3,47.38,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2023,1,50.03,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2023,2,53.2,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2023,3,50.58,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2024,1,54.04,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2024,2,53.77,Private,Unknown
Wandre Institute of Technology,Industrial Electronics,TFWS,2024,3,52.3,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2023,1,51.86,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2023,2,46.09,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2023,3,45.88,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2024,1,54.36,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2024,2,47.3,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OPEN,2024,3,45.81,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2023,1,44.21,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2023,2,42.26,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2023,3,39.17,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2024,1,44.94,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2024,2,41.4,Private,Unknown
Wandre Institute of Technology,Medical Electronics,SC,2024,3,39.67,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2023,1,38.43,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2023,2,40.15,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2023,3,40.32,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2024,1,45.51,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2024,2,42.98,Private,Unknown
Wandre Institute of Technology,Medical Electronics,ST,2024,3,37.63,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2023,1,45.4,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2023,2,40.31,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2023,3,40.69,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2024,1,43.59,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2024,2,39.6,Private,Unknown
Wandre Institute of Technology,Medical Electronics,VJ,2024,3,37.66,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2023,1,46.44,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2023,2,44.07,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2023,3,39.73,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2024,1,43.29,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2024,2,41.42,Private,Unknown
Wandre Institute of Technology,Medical Electronics,NT,2024,3,39.95,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2023,1,48.86,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2023,2,42.85,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2023,3,41.52,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2024,1,49.2,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2024,2,44.11,Private,Unknown
Wandre Institute of Technology,Medical Electronics,OBC,2024,3,42.87,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2023,1,49.87,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2023,2,46.98,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2023,3,44.89,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2024,1,50.82,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2024,2,46.27,Private,Unknown
Wandre Institute of Technology,Medical Electronics,EWS,2024,3,46.05,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2023,1,51.54,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2023,2,47.25,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2023,3,43.85,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2024,1,51.91,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2024,2,51.52,Private,Unknown
Wandre Institute of Technology,Medical Electronics,TFWS,2024,3,47.39,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2023,1,60.57,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2023,2,55.03,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2023,3,50.41,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2024,1,59.55,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2024,2,58.65,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OPEN,2024,3,56.21,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2023,1,46.49,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2023,2,47.02,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2023,3,45.34,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2024,1,46.58,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2024,2,52.82,Private,Unknown
Wandre Institute of Technology,Digital Electronics,SC,2024,3,42.44,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2023,1,44.71,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2023,2,43.69,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2023,3,43.25,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2024,1,45.5,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2024,2,46.44,Private,Unknown
Wandre Institute of Technology,Digital Electronics,ST,2024,3,39.18,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2023,1,49.23,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2023,2,48.48,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2023,3,47.23,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2024,1,48.61,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2024,2,46.51,Private,Unknown
Wandre Institute of Technology,Digital Electronics,VJ,2024,3,46.26,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2023,1,52.21,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2023,2,50.34,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2023,3,45.58,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2024,1,49.91,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2024,2,47.87,Private,Unknown
Wandre Institute of Technology,Digital Electronics,NT,2024,3,43.91,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2023,1,54.31,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2023,2,49.86,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2023,3,49.68,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2024,1,52.15,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2024,2,48.79,Private,Unknown
Wandre Institute of Technology,Digital Electronics,OBC,2024,3,50.43,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2023,1,54.15,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2023,2,51.51,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2023,3,52.43,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2024,1,57.18,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2024,2,56.13,Private,Unknown
Wandre Institute of Technology,Digital Electronics,EWS,2024,3,51.96,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2023,1,59.52,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2023,2,57.7,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2023,3,50.18,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2024,1,61.42,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2024,2,59.98,Private,Unknown
Wandre Institute of Technology,Digital Electronics,TFWS,2024,3,52.34,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2023,1,46.3,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2023,2,49.34,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2023,3,42.14,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2024,1,49.78,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2024,2,43.41,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OPEN,2024,3,45.23,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2023,1,39.89,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2023,2,39.51,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2023,3,36.33,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2024,1,43.78,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2024,2,41.5,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,SC,2024,3,37.94,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2023,1,38.31,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2023,2,35.0,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2023,3,35.0,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2024,1,42.29,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2024,2,38.5,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,ST,2024,3,37.14,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2023,1,41.4,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2023,2,35.31,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2023,3,37.29,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2024,1,42.92,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2024,2,39.93,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,VJ,2024,3,39.08,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2023,1,38.09,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2023,2,36.86,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2023,3,38.25,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2024,1,42.75,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2024,2,43.39,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,NT,2024,3,39.86,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2023,1,46.13,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2023,2,43.6,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2023,3,39.24,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2024,1,46.74,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2024,2,39.97,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,OBC,2024,3,41.13,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2023,1,43.32,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2023,2,46.52,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2023,3,40.85,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2024,1,46.64,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2024,2,42.65,Private,Unknown
Wandre Institute of Technology,Plastic Engineering,EWS,2024,3,35.65,Private,Unknown
